country,date,sector,value20,value21,,country,date,sector,value20a,valuie21a,,,country,date,sector,value20b,value21b,,,country,date,sector,value20c,value21c,,country,date,sector,value20d,value21d
EU27 & UK,8/18/2020,Power,2.64915,2.30099,,EU27 & UK,8/18/2020,Industry,1.56429,1.5993,,,EU27 & UK,8/18/2020,Domestic Aviation,0.0304814,0.0443629,,,EU27 & UK,8/18/2020,International Aviation,0.234628,0.382924,,EU27 & UK,8/18/2020,Residential,0.593573,0.717623
India,8/18/2020,Power,2.89055,3.72314,,India,8/18/2020,Industry,1.83238,2.13508,,,India,8/18/2020,Domestic Aviation,0.00694272,0.0123105,,,India,8/18/2020,International Aviation,0.00922801,0.0157124,,India,8/18/2020,Residential,0.257026,0.260842
ROW,8/18/2020,Power,10.4225,10.0131,,ROW,8/18/2020,Industry,9.25038,9.8118,,,ROW,8/18/2020,Domestic Aviation,0.101269,0.131551,,,ROW,8/18/2020,International Aviation,0.219865,0.438225,,ROW,8/18/2020,Residential,1.45139,1.34748
Russia,8/18/2020,Power,1.70199,1.93986,,Russia,8/18/2020,Industry,0.8003,0.830047,,,Russia,8/18/2020,Domestic Aviation,0.0554175,0.064463,,,Russia,8/18/2020,International Aviation,0.011792,0.0244195,,Russia,8/18/2020,Residential,0.182328,0.112114
United States,8/18/2020,Power,5.43781,5.70446,,United States,8/18/2020,Industry,2.64843,2.785,,,United States,8/18/2020,Domestic Aviation,0.320518,0.504938,,,United States,8/18/2020,International Aviation,0.0855851,0.157129,,United States,8/18/2020,Residential,0.605486,0.642041
WORLD,8/18/2020,Power,39.942,39.6551,,WORLD,8/18/2020,Industry,30.0314,29.5479,,,WORLD,8/18/2020,Domestic Aviation,0.722959,0.900005,,,WORLD,8/18/2020,International Aviation,0.600058,1.07915,,WORLD,8/18/2020,Residential,4.66323,4.62373
Brazil,8/19/2020,Power,0.15347,0.161149,,Brazil,8/19/2020,Industry,0.432698,0.173541,,,Brazil,8/19/2020,Domestic Aviation,0.0133258,0.0286637,,,Brazil,8/19/2020,International Aviation,0.00458698,0.00903733,,Brazil,8/19/2020,Residential,0.0984519,0.0984519
China,8/19/2020,Power,14.7751,14.2281,,China,8/19/2020,Industry,12.8176,11.4521,,,China,8/19/2020,Domestic Aviation,0.170049,0.110094,,,China,8/19/2020,International Aviation,0.0269298,0.0265696,,China,8/19/2020,Residential,1.35422,1.3268
EU27 & UK,8/19/2020,Power,2.52252,2.45303,,EU27 & UK,8/19/2020,Industry,1.48951,1.70498,,,EU27 & UK,8/19/2020,Domestic Aviation,0.0319244,0.0487598,,,EU27 & UK,8/19/2020,International Aviation,0.240271,0.413165,,EU27 & UK,8/19/2020,Residential,0.589511,0.649916
India,8/19/2020,Power,2.75331,3.67985,,India,8/19/2020,Industry,1.74538,2.11025,,,India,8/19/2020,Domestic Aviation,0.00767092,0.0135078,,,India,8/19/2020,International Aviation,0.0113076,0.0171405,,India,8/19/2020,Residential,0.259756,0.263741
ROW,8/19/2020,Power,10.4728,9.91815,,ROW,8/19/2020,Industry,9.36183,9.57274,,,ROW,8/19/2020,Domestic Aviation,0.104627,0.135592,,,ROW,8/19/2020,International Aviation,0.234734,0.454057,,ROW,8/19/2020,Residential,1.55174,1.38136
Russia,8/19/2020,Power,1.72792,1.93844,,Russia,8/19/2020,Industry,0.812495,0.82944,,,Russia,8/19/2020,Domestic Aviation,0.0525752,0.0675438,,,Russia,8/19/2020,International Aviation,0.0113894,0.0245548,,Russia,8/19/2020,Residential,0.190068,0.120645
United States,8/19/2020,Power,5.1732,5.43365,,United States,8/19/2020,Industry,2.57691,2.70837,,,United States,8/19/2020,Domestic Aviation,0.323928,0.510001,,,United States,8/19/2020,International Aviation,0.085626,0.162917,,United States,8/19/2020,Residential,0.610334,0.645999
WORLD,8/19/2020,Power,39.4166,39.2229,,WORLD,8/19/2020,Industry,29.8751,29.1673,,,WORLD,8/19/2020,Domestic Aviation,0.723299,0.935435,,,WORLD,8/19/2020,International Aviation,0.631236,1.131,,WORLD,8/19/2020,Residential,4.76734,4.6002
Brazil,8/20/2020,Power,0.156777,0.386689,,Brazil,8/20/2020,Industry,0.442022,0.416424,,,Brazil,8/20/2020,Domestic Aviation,0.0133434,0.0230907,,,Brazil,8/20/2020,International Aviation,0.00491127,0.0078379,,Brazil,8/20/2020,Residential,0.0984519,0.0984519
China,8/20/2020,Power,14.6602,14.1021,,China,8/20/2020,Industry,12.718,11.3507,,,China,8/20/2020,Domestic Aviation,0.183559,0.0948385,,,China,8/20/2020,International Aviation,0.024004,0.0233244,,China,8/20/2020,Residential,1.34191,1.32908
EU27 & UK,8/20/2020,Power,2.37345,2.08588,,EU27 & UK,8/20/2020,Industry,1.40149,1.44979,,,EU27 & UK,8/20/2020,Domestic Aviation,0.0343364,0.0434121,,,EU27 & UK,8/20/2020,International Aviation,0.248528,0.441747,,EU27 & UK,8/20/2020,Residential,0.575706,0.635448
India,8/20/2020,Power,2.69127,3.56412,,India,8/20/2020,Industry,1.70606,2.04388,,,India,8/20/2020,Domestic Aviation,0.00650438,0.0134261,,,India,8/20/2020,International Aviation,0.0124945,0.016452,,India,8/20/2020,Residential,0.263555,0.26193
ROW,8/20/2020,Power,10.4806,9.41868,,ROW,8/20/2020,Industry,9.11287,9.28916,,,ROW,8/20/2020,Domestic Aviation,0.1074,0.117026,,,ROW,8/20/2020,International Aviation,0.243174,0.462413,,ROW,8/20/2020,Residential,1.57537,1.39098
Russia,8/20/2020,Power,1.73174,1.90085,,Russia,8/20/2020,Industry,0.814288,0.813356,,,Russia,8/20/2020,Domestic Aviation,0.0527837,0.066784,,,Russia,8/20/2020,International Aviation,0.0125188,0.0279568,,Russia,8/20/2020,Residential,0.183387,0.132211
United States,8/20/2020,Power,5.02877,5.18533,,United States,8/20/2020,Industry,2.53513,2.62867,,,United States,8/20/2020,Domestic Aviation,0.347102,0.450553,,,United States,8/20/2020,International Aviation,0.0997474,0.159172,,United States,8/20/2020,Residential,0.611631,0.644051
WORLD,8/20/2020,Power,39.0347,37.8604,,WORLD,8/20/2020,Industry,29.394,28.5232,,,WORLD,8/20/2020,Domestic Aviation,0.763897,0.83034,,,WORLD,8/20/2020,International Aviation,0.662259,1.16161,,WORLD,8/20/2020,Residential,4.76379,4.60547
Brazil,8/21/2020,Power,0.151995,0.378263,,Brazil,8/21/2020,Industry,0.428539,0.40735,,,Brazil,8/21/2020,Domestic Aviation,0.0147283,0.0175339,,,Brazil,8/21/2020,International Aviation,0.00397399,0.00850301,,Brazil,8/21/2020,Residential,0.0984519,0.0984519
China,8/21/2020,Power,14.0156,14.0764,,China,8/21/2020,Industry,12.1588,11.33,,,China,8/21/2020,Domestic Aviation,0.187573,0.102483,,,China,8/21/2020,International Aviation,0.0257049,0.0247857,,China,8/21/2020,Residential,1.33197,1.33084
EU27 & UK,8/21/2020,Power,2.13991,1.82045,,EU27 & UK,8/21/2020,Industry,1.26359,1.26531,,,EU27 & UK,8/21/2020,Domestic Aviation,0.0369094,0.0463158,,,EU27 & UK,8/21/2020,International Aviation,0.27039,0.434323,,EU27 & UK,8/21/2020,Residential,0.583209,0.658923
India,8/21/2020,Power,2.71271,3.37232,,India,8/21/2020,Industry,1.71965,1.93389,,,India,8/21/2020,Domestic Aviation,0.00683394,0.0137626,,,India,8/21/2020,International Aviation,0.0130134,0.018141,,India,8/21/2020,Residential,0.26727,0.262286
ROW,8/21/2020,Power,10.6588,8.9201,,ROW,8/21/2020,Industry,9.43082,8.74391,,,ROW,8/21/2020,Domestic Aviation,0.104386,0.122205,,,ROW,8/21/2020,International Aviation,0.253448,0.44621,,ROW,8/21/2020,Residential,1.51399,1.33992
Russia,8/21/2020,Power,1.71058,1.84619,,Russia,8/21/2020,Industry,0.804337,0.789966,,,Russia,8/21/2020,Domestic Aviation,0.0559192,0.0677105,,,Russia,8/21/2020,International Aviation,0.01259,0.026648,,Russia,8/21/2020,Residential,0.16727,0.139838
United States,8/21/2020,Power,5.14744,4.93678,,United States,8/21/2020,Industry,2.55104,2.54508,,,United States,8/21/2020,Domestic Aviation,0.347466,0.433046,,,United States,8/21/2020,International Aviation,0.09632,0.153481,,United States,8/21/2020,Residential,0.605706,0.638927
WORLD,8/21/2020,Power,38.4668,36.5361,,WORLD,8/21/2020,Industry,29.0271,27.5332,,,WORLD,8/21/2020,Domestic Aviation,0.773148,0.823547,,,WORLD,8/21/2020,International Aviation,0.691267,1.1335,,WORLD,8/21/2020,Residential,4.68232,4.58276
Brazil,8/22/2020,Power,0.130432,0.385275,,Brazil,8/22/2020,Industry,0.367745,0.4149,,,Brazil,8/22/2020,Domestic Aviation,0.0100839,0.0243763,,,Brazil,8/22/2020,International Aviation,0.00440306,0.00894719,,Brazil,8/22/2020,Residential,0.0984519,0.0984519
China,8/22/2020,Power,13.8895,14.0455,,China,8/22/2020,Industry,12.0494,11.3052,,,China,8/22/2020,Domestic Aviation,0.186739,0.107448,,,China,8/22/2020,International Aviation,0.0245137,0.0198824,,China,8/22/2020,Residential,1.32963,1.34452
EU27 & UK,8/22/2020,Power,1.67097,2.24448,,EU27 & UK,8/22/2020,Industry,0.986685,1.56003,,,EU27 & UK,8/22/2020,Domestic Aviation,0.0333202,0.0467487,,,EU27 & UK,8/22/2020,International Aviation,0.288084,0.399765,,EU27 & UK,8/22/2020,Residential,0.60125,0.731511
India,8/22/2020,Power,2.67901,3.46984,,India,8/22/2020,Industry,1.69828,1.98982,,,India,8/22/2020,Domestic Aviation,0.00760045,0.0137489,,,India,8/22/2020,International Aviation,0.0106444,0.0146104,,India,8/22/2020,Residential,0.260347,0.259699
ROW,8/22/2020,Power,10.1734,9.59174,,ROW,8/22/2020,Industry,9.09894,9.37698,,,ROW,8/22/2020,Domestic Aviation,0.084672,0.132742,,,ROW,8/22/2020,International Aviation,0.261523,0.414781,,ROW,8/22/2020,Residential,1.47558,1.42789
Russia,8/22/2020,Power,1.6759,1.95397,,Russia,8/22/2020,Industry,0.788032,0.836084,,,Russia,8/22/2020,Domestic Aviation,0.0546316,0.0664755,,,Russia,8/22/2020,International Aviation,0.0131954,0.0233252,,Russia,8/22/2020,Residential,0.156718,0.145614
United States,8/22/2020,Power,5.11849,5.68695,,United States,8/22/2020,Industry,2.51485,2.72812,,,United States,8/22/2020,Domestic Aviation,0.312135,0.456637,,,United States,8/22/2020,International Aviation,0.0955116,0.157713,,United States,8/22/2020,Residential,0.608134,0.639412
WORLD,8/22/2020,Power,36.9768,38.8424,,WORLD,8/22/2020,Industry,28.0733,28.8505,,,WORLD,8/22/2020,Domestic Aviation,0.708178,0.869017,,,WORLD,8/22/2020,International Aviation,0.71424,1.05678,,WORLD,8/22/2020,Residential,4.64372,4.76083
Brazil,8/23/2020,Power,0.115028,0.387543,,Brazil,8/23/2020,Industry,0.324314,0.417343,,,Brazil,8/23/2020,Domestic Aviation,0.00938283,0.0232319,,,Brazil,8/23/2020,International Aviation,0.00384897,0.00835495,,Brazil,8/23/2020,Residential,0.0984519,0.0984519
China,8/23/2020,Power,14.0352,14.0944,,China,8/23/2020,Industry,12.1758,11.3445,,,China,8/23/2020,Domestic Aviation,0.189396,0.102174,,,China,8/23/2020,International Aviation,0.0254013,0.0219285,,China,8/23/2020,Residential,1.34738,1.35105
EU27 & UK,8/23/2020,Power,1.59823,2.3857,,EU27 & UK,8/23/2020,Industry,0.943732,1.65818,,,EU27 & UK,8/23/2020,Domestic Aviation,0.036339,0.0431611,,,EU27 & UK,8/23/2020,International Aviation,0.288607,0.373553,,EU27 & UK,8/23/2020,Residential,0.650961,0.840573
India,8/23/2020,Power,2.57798,3.59171,,India,8/23/2020,Industry,1.63424,2.0597,,,India,8/23/2020,Domestic Aviation,0.00760891,0.0121504,,,India,8/23/2020,International Aviation,0.0124589,0.0145814,,India,8/23/2020,Residential,0.257693,0.258218
ROW,8/23/2020,Power,9.66895,9.93267,,ROW,8/23/2020,Industry,8.4983,9.5743,,,ROW,8/23/2020,Domestic Aviation,0.0932598,0.12998,,,ROW,8/23/2020,International Aviation,0.241821,0.417661,,ROW,8/23/2020,Residential,1.44501,1.44799
Russia,8/23/2020,Power,1.60528,1.93945,,Russia,8/23/2020,Industry,0.754827,0.82987,,,Russia,8/23/2020,Domestic Aviation,0.0554901,0.0634996,,,Russia,8/23/2020,International Aviation,0.0130472,0.0242124,,Russia,8/23/2020,Residential,0.143636,0.159221
United States,8/23/2020,Power,5.21385,5.70248,,United States,8/23/2020,Industry,2.55735,2.75258,,,United States,8/23/2020,Domestic Aviation,0.304181,0.475163,,,United States,8/23/2020,International Aviation,0.0963234,0.152775,,United States,8/23/2020,Residential,0.60924,0.634271
WORLD,8/23/2020,Power,36.2418,39.5336,,WORLD,8/23/2020,Industry,27.3844,29.2913,,,WORLD,8/23/2020,Domestic Aviation,0.714656,0.869196,,,WORLD,8/23/2020,International Aviation,0.696016,1.03384,,WORLD,8/23/2020,Residential,4.66573,4.90351
Brazil,8/24/2020,Power,0.107701,0.377763,,Brazil,8/24/2020,Industry,0.303656,0.406811,,,Brazil,8/24/2020,Domestic Aviation,0.0142579,0.0248609,,,Brazil,8/24/2020,International Aviation,0.00441706,0.0076559,,Brazil,8/24/2020,Residential,0.0984519,0.0984519
China,8/24/2020,Power,13.9371,13.9787,,China,8/24/2020,Industry,12.0907,11.2513,,,China,8/24/2020,Domestic Aviation,0.18648,0.11367,,,China,8/24/2020,International Aviation,0.0216835,0.0265185,,China,8/24/2020,Residential,1.333,1.36314
EU27 & UK,8/24/2020,Power,2.52203,2.30607,,EU27 & UK,8/24/2020,Industry,1.48923,1.60283,,,EU27 & UK,8/24/2020,Domestic Aviation,0.0357466,0.0435756,,,EU27 & UK,8/24/2020,International Aviation,0.253116,0.387111,,EU27 & UK,8/24/2020,Residential,0.734129,0.866875
India,8/24/2020,Power,2.72393,3.5942,,India,8/24/2020,Industry,1.72676,2.06113,,,India,8/24/2020,Domestic Aviation,0.00793135,0.0130559,,,India,8/24/2020,International Aviation,0.0110304,0.0170423,,India,8/24/2020,Residential,0.256555,0.25837
ROW,8/24/2020,Power,10.3123,9.91579,,ROW,8/24/2020,Industry,9.18352,9.81225,,,ROW,8/24/2020,Domestic Aviation,0.105741,0.135095,,,ROW,8/24/2020,International Aviation,0.21632,0.43606,,ROW,8/24/2020,Residential,1.39999,1.43778
Russia,8/24/2020,Power,1.65173,1.90531,,Russia,8/24/2020,Industry,0.776667,0.81526,,,Russia,8/24/2020,Domestic Aviation,0.0552644,0.0676444,,,Russia,8/24/2020,International Aviation,0.012982,0.0261432,,Russia,8/24/2020,Residential,0.134635,0.159847
United States,8/24/2020,Power,5.79195,6.09426,,United States,8/24/2020,Industry,2.70667,2.84151,,,United States,8/24/2020,Domestic Aviation,0.305051,0.469659,,,United States,8/24/2020,International Aviation,0.100357,0.150943,,United States,8/24/2020,Residential,0.608138,0.628859
WORLD,8/24/2020,Power,38.768,39.7143,,WORLD,8/24/2020,Industry,28.8752,29.4645,,,WORLD,8/24/2020,Domestic Aviation,0.728046,0.887247,,,WORLD,8/24/2020,International Aviation,0.633765,1.07509,,WORLD,8/24/2020,Residential,4.67817,4.92688
Brazil,8/25/2020,Power,0.103776,0.135472,,Brazil,8/25/2020,Industry,0.29259,0.145889,,,Brazil,8/25/2020,Domestic Aviation,0.0132152,0.0251006,,,Brazil,8/25/2020,International Aviation,0.00392855,0.00818634,,Brazil,8/25/2020,Residential,0.0984519,0.0984519
China,8/25/2020,Power,14.1165,13.4978,,China,8/25/2020,Industry,12.2463,10.8643,,,China,8/25/2020,Domestic Aviation,0.182463,0.119932,,,China,8/25/2020,International Aviation,0.0208846,0.0225327,,China,8/25/2020,Residential,1.32882,1.3644
EU27 & UK,8/25/2020,Power,2.43572,2.32498,,EU27 & UK,8/25/2020,Industry,1.43826,1.61598,,,EU27 & UK,8/25/2020,Domestic Aviation,0.0311622,0.0449957,,,EU27 & UK,8/25/2020,International Aviation,0.231089,0.392318,,EU27 & UK,8/25/2020,Residential,0.686338,0.928574
India,8/25/2020,Power,2.85394,3.56842,,India,8/25/2020,Industry,1.80917,2.04635,,,India,8/25/2020,Domestic Aviation,0.00759061,0.0119021,,,India,8/25/2020,International Aviation,0.0109059,0.0171897,,India,8/25/2020,Residential,0.257363,0.258828
ROW,8/25/2020,Power,10.5588,10.0481,,ROW,8/25/2020,Industry,9.02207,9.84658,,,ROW,8/25/2020,Domestic Aviation,0.102009,0.138536,,,ROW,8/25/2020,International Aviation,0.2256,0.450967,,ROW,8/25/2020,Residential,1.3794,1.41744
Russia,8/25/2020,Power,1.6761,1.931,,Russia,8/25/2020,Industry,0.788124,0.826254,,,Russia,8/25/2020,Domestic Aviation,0.0549475,0.064459,,,Russia,8/25/2020,International Aviation,0.0122611,0.0257675,,Russia,8/25/2020,Residential,0.129747,0.147431
United States,8/25/2020,Power,5.90506,6.02126,,United States,8/25/2020,Industry,2.62221,2.82616,,,United States,8/25/2020,Domestic Aviation,0.3179,0.503247,,,United States,8/25/2020,International Aviation,0.0881929,0.161454,,United States,8/25/2020,Residential,0.610748,0.624696
WORLD,8/25/2020,Power,39.4699,39.1457,,WORLD,8/25/2020,Industry,28.851,28.8783,,,WORLD,8/25/2020,Domestic Aviation,0.727576,0.928429,,,WORLD,8/25/2020,International Aviation,0.60712,1.10233,,WORLD,8/25/2020,Residential,4.60413,4.95308
Brazil,8/26/2020,Power,0.0982965,0.130646,,Brazil,8/26/2020,Industry,0.27714,0.140692,,,Brazil,8/26/2020,Domestic Aviation,0.0135216,0.0284168,,,Brazil,8/26/2020,International Aviation,0.00464156,0.00769815,,Brazil,8/26/2020,Residential,0.0984519,0.0984519
China,8/26/2020,Power,14.4052,13.485,,China,8/26/2020,Industry,12.4967,10.8539,,,China,8/26/2020,Domestic Aviation,0.179722,0.133458,,,China,8/26/2020,International Aviation,0.0257388,0.0254386,,China,8/26/2020,Residential,1.32824,1.3495
EU27 & UK,8/26/2020,Power,2.14942,2.31404,,EU27 & UK,8/26/2020,Industry,1.2692,1.60838,,,EU27 & UK,8/26/2020,Domestic Aviation,0.0328221,0.0483375,,,EU27 & UK,8/26/2020,International Aviation,0.236292,0.421286,,EU27 & UK,8/26/2020,Residential,0.666164,1.00878
India,8/26/2020,Power,2.9614,3.64327,,India,8/26/2020,Industry,1.87729,2.08927,,,India,8/26/2020,Domestic Aviation,0.00834297,0.0133415,,,India,8/26/2020,International Aviation,0.0132378,0.0177998,,India,8/26/2020,Residential,0.263381,0.260634
ROW,8/26/2020,Power,10.4502,9.91033,,ROW,8/26/2020,Industry,9.11309,9.71422,,,ROW,8/26/2020,Domestic Aviation,0.101985,0.136985,,,ROW,8/26/2020,International Aviation,0.233056,0.461858,,ROW,8/26/2020,Residential,1.38483,1.43104
Russia,8/26/2020,Power,1.67609,1.92809,,Russia,8/26/2020,Industry,0.788123,0.82501,,,Russia,8/26/2020,Domestic Aviation,0.0530127,0.0665564,,,Russia,8/26/2020,International Aviation,0.0133221,0.0260266,,Russia,8/26/2020,Residential,0.144275,0.146513
United States,8/26/2020,Power,5.61417,5.90224,,United States,8/26/2020,Industry,2.44536,2.73478,,,United States,8/26/2020,Domestic Aviation,0.314441,0.504983,,,United States,8/26/2020,International Aviation,0.0856645,0.162075,,United States,8/26/2020,Residential,0.618851,0.625385
WORLD,8/26/2020,Power,39.1948,38.9132,,WORLD,8/26/2020,Industry,28.9062,28.6647,,,WORLD,8/26/2020,Domestic Aviation,0.721408,0.953166,,,WORLD,8/26/2020,International Aviation,0.629396,1.14523,,WORLD,8/26/2020,Residential,4.61745,5.03357
Brazil,8/27/2020,Power,0.0920802,0.388469,,Brazil,8/27/2020,Industry,0.259614,0.41834,,,Brazil,8/27/2020,Domestic Aviation,0.0133955,0.0240735,,,Brazil,8/27/2020,International Aviation,0.00402251,0.00877554,,Brazil,8/27/2020,Residential,0.0984519,0.0984519
China,8/27/2020,Power,13.9848,13.4258,,China,8/27/2020,Industry,12.132,10.8063,,,China,8/27/2020,Domestic Aviation,0.177844,0.130272,,,China,8/27/2020,International Aviation,0.0247438,0.0231111,,China,8/27/2020,Residential,1.32976,1.3572
EU27 & UK,8/27/2020,Power,2.74716,1.79854,,EU27 & UK,8/27/2020,Industry,1.62216,1.25008,,,EU27 & UK,8/27/2020,Domestic Aviation,0.0347371,0.0430961,,,EU27 & UK,8/27/2020,International Aviation,0.253451,0.449735,,EU27 & UK,8/27/2020,Residential,0.775153,0.973819
India,8/27/2020,Power,2.9614,3.66377,,India,8/27/2020,Industry,1.87729,2.10103,,,India,8/27/2020,Domestic Aviation,0.00668036,0.013161,,,India,8/27/2020,International Aviation,0.0134547,0.0175469,,India,8/27/2020,Residential,0.274078,0.26767
ROW,8/27/2020,Power,10.3967,9.39757,,ROW,8/27/2020,Industry,9.15426,9.09031,,,ROW,8/27/2020,Domestic Aviation,0.106416,0.117586,,,ROW,8/27/2020,International Aviation,0.252599,0.464697,,ROW,8/27/2020,Residential,1.40253,1.5082
Russia,8/27/2020,Power,1.69518,1.83088,,Russia,8/27/2020,Industry,0.797097,0.783413,,,Russia,8/27/2020,Domestic Aviation,0.0526776,0.0674638,,,Russia,8/27/2020,International Aviation,0.0128805,0.030234,,Russia,8/27/2020,Residential,0.146363,0.170235
United States,8/27/2020,Power,5.74225,5.46656,,United States,8/27/2020,Industry,2.45359,2.64795,,,United States,8/27/2020,Domestic Aviation,0.339081,0.453165,,,United States,8/27/2020,International Aviation,0.100546,0.162615,,United States,8/27/2020,Residential,0.636255,0.627815
WORLD,8/27/2020,Power,39.5198,37.3144,,WORLD,8/27/2020,Industry,28.9562,27.6838,,,WORLD,8/27/2020,Domestic Aviation,0.748378,0.869718,,,WORLD,8/27/2020,International Aviation,0.67933,1.18017,,WORLD,8/27/2020,Residential,4.77586,5.11665
Brazil,8/28/2020,Power,0.090348,0.407702,,Brazil,8/28/2020,Industry,0.25473,0.439052,,,Brazil,8/28/2020,Domestic Aviation,0.014788,0.0208321,,,Brazil,8/28/2020,International Aviation,0.00448046,0.00880379,,Brazil,8/28/2020,Residential,0.0984519,0.0984519
China,8/28/2020,Power,13.6092,13.2818,,China,8/28/2020,Industry,11.8062,10.6904,,,China,8/28/2020,Domestic Aviation,0.183625,0.135655,,,China,8/28/2020,International Aviation,0.0271899,0.0244269,,China,8/28/2020,Residential,1.33676,1.35274
EU27 & UK,8/28/2020,Power,2.46586,1.72686,,EU27 & UK,8/28/2020,Industry,1.45606,1.20026,,,EU27 & UK,8/28/2020,Domestic Aviation,0.0368013,0.0466497,,,EU27 & UK,8/28/2020,International Aviation,0.275169,0.442941,,EU27 & UK,8/28/2020,Residential,0.801322,0.97107
India,8/28/2020,Power,2.93365,3.53044,,India,8/28/2020,Industry,1.85971,2.02456,,,India,8/28/2020,Domestic Aviation,0.00844787,0.0132784,,,India,8/28/2020,International Aviation,0.0144255,0.0180685,,India,8/28/2020,Residential,0.270315,0.271039
