country,date,sector,value20,,country,date,sector,value21,,Country,date,sector,value19
Russia,7/26/2020,International Aviation,0.00888054,,Russia,7/27/2021,International Aviation,0.0235641,,Russia,27/07/2019,International Aviation,0.0452108
Russia,7/26/2020,Power,1.62102,,Russia,7/27/2021,Power,1.79197,,Russia,27/07/2019,Power,1.85833
Russia,7/26/2020,Residential,0.110883,,Russia,7/27/2021,Residential,0.117952,,Russia,27/07/2019,Residential,0.107261
Brazil,7/27/2020,Domestic Aviation,0.0111276,,Brazil,7/28/2021,Domestic Aviation,0.0271143,,Brazil,28/07/2019,Domestic Aviation,0.0257621
Brazil,7/27/2020,Ground Transport,0.431346,,Brazil,7/28/2021,Ground Transport,0.486719,,Brazil,28/07/2019,Ground Transport,0.385993
Brazil,7/27/2020,Industry,0.391682,,Brazil,7/28/2021,Industry,0.36118,,Brazil,28/07/2019,Industry,0.370634
Brazil,7/27/2020,International Aviation,0.00379523,,Brazil,7/28/2021,International Aviation,0.00793017,,Brazil,28/07/2019,International Aviation,0.0188542
Brazil,7/27/2020,Power,0.136143,,Brazil,7/28/2021,Power,0.349532,,Brazil,28/07/2019,Power,0.227174
Brazil,7/27/2020,Residential,0.0984519,,Brazil,7/28/2021,Residential,0.0984519,,Brazil,28/07/2019,Residential,0.0984519
China,7/27/2020,Domestic Aviation,0.169224,,China,7/28/2021,Domestic Aviation,0.193956,,China,28/07/2019,Domestic Aviation,0.182522
China,7/27/2020,Ground Transport,2.49513,,China,7/28/2021,Ground Transport,2.44516,,China,28/07/2019,Ground Transport,2.43884
China,7/27/2020,Industry,12.0247,,China,7/28/2021,Industry,12.1076,,China,28/07/2019,Industry,12.7472
China,7/27/2020,International Aviation,0.0249614,,China,7/28/2021,International Aviation,0.0308605,,China,28/07/2019,International Aviation,0.0912941
China,7/27/2020,Power,12.8447,,China,7/28/2021,Power,15.286,,China,28/07/2019,Power,14.2726
China,7/27/2020,Residential,1.32581,,China,7/28/2021,Residential,1.32846,,China,28/07/2019,Residential,1.32693
India,7/27/2020,Domestic Aviation,0.00630131,,India,7/28/2021,Domestic Aviation,0.0116047,,India,28/07/2019,Domestic Aviation,0.0193895
India,7/27/2020,Ground Transport,0.80117,,India,7/28/2021,Ground Transport,0.819743,,India,28/07/2019,Ground Transport,0.741975
India,7/27/2020,Industry,1.95416,,India,7/28/2021,Industry,1.66848,,India,28/07/2019,Industry,1.74145
India,7/27/2020,International Aviation,0.00761722,,India,7/28/2021,International Aviation,0.0130932,,India,28/07/2019,International Aviation,0.0337466
India,7/27/2020,Power,3.35642,,India,7/28/2021,Power,2.80879,,India,28/07/2019,Power,2.70732
India,7/27/2020,Residential,0.258234,,India,7/28/2021,Residential,0.261061,,India,28/07/2019,Residential,0.264313
Russia,7/27/2020,Domestic Aviation,0.0478331,,Russia,7/28/2021,Domestic Aviation,0.0644668,,Russia,28/07/2019,Domestic Aviation,0.0490356
Russia,7/27/2020,Ground Transport,0.663119,,Russia,7/28/2021,Ground Transport,0.65834,,Russia,28/07/2019,Ground Transport,0.486295
Russia,7/27/2020,Industry,0.814006,,Russia,7/28/2021,Industry,0.813485,,Russia,28/07/2019,Industry,0.731436
Russia,7/27/2020,International Aviation,0.00819359,,Russia,7/28/2021,International Aviation,0.0227518,,Russia,28/07/2019,International Aviation,0.0435971
Russia,7/27/2020,Power,1.75328,,Russia,7/28/2021,Power,1.81092,,Russia,28/07/2019,Power,1.82754
Russia,7/27/2020,Residential,0.106954,,Russia,7/28/2021,Residential,0.130936,,Russia,28/07/2019,Residential,0.121869
Brazil,7/28/2020,Domestic Aviation,0.00964791,,Brazil,7/29/2021,Domestic Aviation,0.026849,,Brazil,29/07/2019,Domestic Aviation,0.0300663
Brazil,7/28/2020,Ground Transport,0.441774,,Brazil,7/29/2021,Ground Transport,0.484053,,Brazil,29/07/2019,Ground Transport,0.493101
Brazil,7/28/2020,Industry,0.438529,,Brazil,7/29/2021,Industry,0.364484,,Brazil,29/07/2019,Industry,0.41918
Brazil,7/28/2020,International Aviation,0.00336188,,Brazil,7/29/2021,International Aviation,0.00860607,,Brazil,29/07/2019,International Aviation,0.0187546
Brazil,7/28/2020,Power,0.152426,,Brazil,7/29/2021,Power,0.35273,,Brazil,29/07/2019,Power,0.25693
Brazil,7/28/2020,Residential,0.0984519,,Brazil,7/29/2021,Residential,0.0984519,,Brazil,29/07/2019,Residential,0.0984519
China,7/28/2020,Domestic Aviation,0.167106,,China,7/29/2021,Domestic Aviation,0.191707,,China,29/07/2019,Domestic Aviation,0.173646
China,7/28/2020,Ground Transport,2.48587,,China,7/29/2021,Ground Transport,2.47115,,China,29/07/2019,Ground Transport,2.52561
China,7/28/2020,Industry,12.2948,,China,7/29/2021,Industry,12.1035,,China,29/07/2019,Industry,12.3203
China,7/28/2020,International Aviation,0.0257142,,China,7/29/2021,International Aviation,0.0300256,,China,29/07/2019,International Aviation,0.0852932
China,7/28/2020,Power,13.1332,,China,7/29/2021,Power,15.2809,,China,29/07/2019,Power,13.7947
China,7/28/2020,Residential,1.32644,,China,7/29/2021,Residential,1.32606,,China,29/07/2019,Residential,1.32688
India,7/28/2020,Domestic Aviation,0.00608104,,India,7/29/2021,Domestic Aviation,0.0107618,,India,29/07/2019,Domestic Aviation,0.0196102
India,7/28/2020,Ground Transport,0.790912,,India,7/29/2021,Ground Transport,0.834769,,India,29/07/2019,Ground Transport,0.831372
India,7/28/2020,Industry,1.99475,,India,7/29/2021,Industry,1.66848,,India,29/07/2019,Industry,1.84392
India,7/28/2020,International Aviation,0.00804949,,India,7/29/2021,International Aviation,0.0125925,,India,29/07/2019,International Aviation,0.0299001
India,7/28/2020,Power,3.42614,,India,7/29/2021,Power,2.80879,,India,29/07/2019,Power,2.86663
India,7/28/2020,Residential,0.259078,,India,7/29/2021,Residential,0.259371,,India,29/07/2019,Residential,0.258655
Russia,7/28/2020,Domestic Aviation,0.046569,,Russia,7/29/2021,Domestic Aviation,0.0622365,,Russia,29/07/2019,Domestic Aviation,0.0498894
Russia,7/28/2020,Ground Transport,0.67377,,Russia,7/29/2021,Ground Transport,0.660704,,Russia,29/07/2019,Ground Transport,0.665941
Russia,7/28/2020,Industry,0.817479,,Russia,7/29/2021,Industry,0.829608,,Russia,29/07/2019,Industry,0.785839
Russia,7/28/2020,International Aviation,0.00870845,,Russia,7/29/2021,International Aviation,0.0249694,,Russia,29/07/2019,International Aviation,0.0413879
Russia,7/28/2020,Power,1.76076,,Russia,7/29/2021,Power,1.84681,,Russia,29/07/2019,Power,1.96347
Russia,7/28/2020,Residential,0.104149,,Russia,7/29/2021,Residential,0.115631,,Russia,29/07/2019,Residential,0.190125
Brazil,7/29/2020,Domestic Aviation,0.0101291,,Brazil,7/30/2021,Domestic Aviation,0.0282842,,Brazil,30/07/2019,Domestic Aviation,0.0299771
Brazil,7/29/2020,Ground Transport,0.447907,,Brazil,7/30/2021,Ground Transport,0.490505,,Brazil,30/07/2019,Ground Transport,0.499117
Brazil,7/29/2020,Industry,0.488633,,Brazil,7/30/2021,Industry,0.370899,,Brazil,30/07/2019,Industry,0.46975
Brazil,7/29/2020,International Aviation,0.00411804,,Brazil,7/30/2021,International Aviation,0.00882574,,Brazil,30/07/2019,International Aviation,0.0174976
Brazil,7/29/2020,Power,0.169841,,Brazil,7/30/2021,Power,0.358938,,Brazil,30/07/2019,Power,0.287925
Brazil,7/29/2020,Residential,0.0984519,,Brazil,7/30/2021,Residential,0.0984519,,Brazil,30/07/2019,Residential,0.0984519
China,7/29/2020,Domestic Aviation,0.158631,,China,7/30/2021,Domestic Aviation,0.194021,,China,30/07/2019,Domestic Aviation,0.179372
China,7/29/2020,Ground Transport,2.4818,,China,7/30/2021,Ground Transport,2.48355,,China,30/07/2019,Ground Transport,2.5323
China,7/29/2020,Industry,12.8298,,China,7/30/2021,Industry,11.8418,,China,30/07/2019,Industry,12.6283
China,7/29/2020,International Aviation,0.0296131,,China,7/30/2021,International Aviation,0.0300889,,China,30/07/2019,International Aviation,0.089307
China,7/29/2020,Power,13.7047,,China,7/30/2021,Power,14.9505,,China,30/07/2019,Power,14.1396
China,7/29/2020,Residential,1.32829,,China,7/30/2021,Residential,1.32665,,China,30/07/2019,Residential,1.32769
India,7/29/2020,Domestic Aviation,0.00553187,,India,7/30/2021,Domestic Aviation,0.0117623,,India,30/07/2019,Domestic Aviation,0.0188259
India,7/29/2020,Ground Transport,0.80383,,India,7/30/2021,Ground Transport,0.835703,,India,30/07/2019,Ground Transport,0.83516
India,7/29/2020,Industry,1.94186,,India,7/30/2021,Industry,1.63458,,India,30/07/2019,Industry,1.94651
India,7/29/2020,International Aviation,0.0101733,,India,7/30/2021,International Aviation,0.0141677,,India,30/07/2019,International Aviation,0.030934
India,7/29/2020,Power,3.3353,,India,7/30/2021,Power,2.75174,,India,30/07/2019,Power,3.02612
India,7/29/2020,Residential,0.260227,,India,7/30/2021,Residential,0.260154,,India,30/07/2019,Residential,0.258455
Russia,7/29/2020,Domestic Aviation,0.045632,,Russia,7/30/2021,Domestic Aviation,0.066641,,Russia,30/07/2019,Domestic Aviation,0.0501968
Russia,7/29/2020,Ground Transport,0.676996,,Russia,7/30/2021,Ground Transport,0.675352,,Russia,30/07/2019,Ground Transport,0.673105
Russia,7/29/2020,Industry,0.831249,,Russia,7/30/2021,Industry,0.833673,,Russia,30/07/2019,Industry,0.777993
Russia,7/29/2020,International Aviation,0.00867321,,Russia,7/30/2021,International Aviation,0.0241146,,Russia,30/07/2019,International Aviation,0.0423719
Russia,7/29/2020,Power,1.79042,,Russia,7/30/2021,Power,1.85586,,Russia,30/07/2019,Power,1.94386
Russia,7/29/2020,Residential,0.106822,,Russia,7/30/2021,Residential,0.109597,,Russia,30/07/2019,Residential,0.205923
Brazil,7/30/2020,Domestic Aviation,0.00998573,,Brazil,7/31/2021,Domestic Aviation,0.0259507,,Brazil,31/07/2019,Domestic Aviation,0.0298751
Brazil,7/30/2020,Ground Transport,0.44807,,Brazil,7/31/2021,Ground Transport,0.451593,,Brazil,31/07/2019,Ground Transport,0.500874
Brazil,7/30/2020,Industry,0.513431,,Brazil,7/31/2021,Industry,0.38555,,Brazil,31/07/2019,Industry,0.461006
Brazil,7/30/2020,International Aviation,0.00277698,,Brazil,7/31/2021,International Aviation,0.0082716,,Brazil,31/07/2019,International Aviation,0.017781
Brazil,7/30/2020,Power,0.178461,,Brazil,7/31/2021,Power,0.373116,,Brazil,31/07/2019,Power,0.282566
Brazil,7/30/2020,Residential,0.0984519,,Brazil,7/31/2021,Residential,0.0984519,,Brazil,31/07/2019,Residential,0.0984519
China,7/30/2020,Domestic Aviation,0.166486,,China,7/31/2021,Domestic Aviation,0.185078,,China,31/07/2019,Domestic Aviation,0.178919
China,7/30/2020,Ground Transport,2.46984,,China,7/31/2021,Ground Transport,2.53436,,China,31/07/2019,Ground Transport,2.53017
China,7/30/2020,Industry,12.8985,,China,7/31/2021,Industry,11.7789,,China,31/07/2019,Industry,12.6793
China,7/30/2020,International Aviation,0.0280988,,China,7/31/2021,International Aviation,0.0287984,,China,31/07/2019,International Aviation,0.0896299
China,7/30/2020,Power,13.7781,,China,7/31/2021,Power,14.8711,,China,31/07/2019,Power,14.1966
China,7/30/2020,Residential,1.32816,,China,7/31/2021,Residential,1.32877,,China,31/07/2019,Residential,1.32834
India,7/30/2020,Domestic Aviation,0.00645764,,India,7/31/2021,Domestic Aviation,0.012172,,India,31/07/2019,Domestic Aviation,0.019653
India,7/30/2020,Ground Transport,0.800503,,India,7/31/2021,Ground Transport,0.820184,,India,31/07/2019,Ground Transport,0.75418
India,7/30/2020,Industry,1.9527,,India,7/31/2021,Industry,1.63719,,India,31/07/2019,Industry,1.95354
India,7/30/2020,International Aviation,0.00984701,,India,7/31/2021,International Aviation,0.0131086,,India,31/07/2019,International Aviation,0.0330084
India,7/30/2020,Power,3.35392,,India,7/31/2021,Power,2.75612,,India,31/07/2019,Power,3.03704
India,7/30/2020,Residential,0.258863,,India,7/31/2021,Residential,0.260075,,India,31/07/2019,Residential,0.259684
Russia,7/30/2020,Domestic Aviation,0.0478833,,Russia,7/31/2021,Domestic Aviation,0.0652837,,Russia,31/07/2019,Domestic Aviation,0.0484445
Russia,7/30/2020,Ground Transport,0.675675,,Russia,7/31/2021,Ground Transport,0.483103,,Russia,31/07/2019,Ground Transport,0.671299
Russia,7/30/2020,Industry,0.831353,,Russia,7/31/2021,Industry,0.826318,,Russia,31/07/2019,Industry,0.788267
Russia,7/30/2020,International Aviation,0.00849231,,Russia,7/31/2021,International Aviation,0.0272056,,Russia,31/07/2019,International Aviation,0.0421171
Russia,7/30/2020,Power,1.79064,,Russia,7/31/2021,Power,1.83948,,Russia,31/07/2019,Power,1.96953
Russia,7/30/2020,Residential,0.11494,,Russia,7/31/2021,Residential,0.105574,,Russia,31/07/2019,Residential,0.213522
Brazil,7/31/2020,Domestic Aviation,0.0117856,,Brazil,8/1/2021,Domestic Aviation,0.0217529,,Brazil,1/8/2019,Domestic Aviation,0.02857
Brazil,7/31/2020,Ground Transport,0.461585,,Brazil,8/1/2021,Ground Transport,0.313897,,Brazil,1/8/2019,Ground Transport,0.501186
Brazil,7/31/2020,Industry,0.527393,,Brazil,8/1/2021,Industry,0.414864,,Brazil,1/8/2019,Industry,0.392831
Brazil,7/31/2020,International Aviation,0.00407618,,Brazil,8/1/2021,International Aviation,0.00880644,,Brazil,1/8/2019,International Aviation,0.0186648
Brazil,7/31/2020,Power,0.183314,,Brazil,8/1/2021,Power,0.385241,,Brazil,1/8/2019,Power,0.281842
Brazil,7/31/2020,Residential,0.0984519,,Brazil,8/1/2021,Residential,0.0984519,,Brazil,1/8/2019,Residential,0.0984519
China,7/31/2020,Domestic Aviation,0.1768,,China,8/1/2021,Domestic Aviation,0.179187,,China,1/8/2019,Domestic Aviation,0.177573
China,7/31/2020,Ground Transport,2.54001,,China,8/1/2021,Ground Transport,2.35024,,China,1/8/2019,Ground Transport,2.53312
China,7/31/2020,Industry,13.082,,China,8/1/2021,Industry,12.2614,,China,1/8/2019,Industry,11.7374
China,7/31/2020,International Aviation,0.0276214,,China,8/1/2021,International Aviation,0.0278385,,China,1/8/2019,International Aviation,0.092094
China,7/31/2020,Power,13.9741,,China,8/1/2021,Power,15.2336,,China,1/8/2019,Power,13.4932
China,7/31/2020,Residential,1.32779,,China,8/1/2021,Residential,1.32766,,China,1/8/2019,Residential,1.32676
India,7/31/2020,Domestic Aviation,0.00692744,,India,8/1/2021,Domestic Aviation,0.0152641,,India,1/8/2019,Domestic Aviation,0.0192088
India,7/31/2020,Ground Transport,0.81922,,India,8/1/2021,Ground Transport,0.751082,,India,1/8/2019,Ground Transport,0.826344
India,7/31/2020,Industry,1.9527,,India,8/1/2021,Industry,1.49144,,India,1/8/2019,Industry,2.01561
India,7/31/2020,International Aviation,0.00970387,,India,8/1/2021,International Aviation,0.0137983,,India,1/8/2019,International Aviation,0.0325402
India,7/31/2020,Power,3.35392,,India,8/1/2021,Power,2.60077,,India,1/8/2019,Power,3.01504
India,7/31/2020,Residential,0.259135,,India,8/1/2021,Residential,0.260721,,India,1/8/2019,Residential,0.263505
Russia,7/31/2020,Domestic Aviation,0.0529816,,Russia,8/1/2021,Domestic Aviation,0.0647515,,Russia,1/8/2019,Domestic Aviation,0.0488423
Russia,7/31/2020,Ground Transport,0.676058,,Russia,8/1/2021,Ground Transport,0.362779,,Russia,1/8/2019,Ground Transport,0.672895
Russia,7/31/2020,Industry,0.81518,,Russia,8/1/2021,Industry,0.787931,,Russia,1/8/2019,Industry,0.80498
Russia,7/31/2020,International Aviation,0.00957015,,Russia,8/1/2021,International Aviation,0.0274281,,Russia,1/8/2019,International Aviation,0.044027
Russia,7/31/2020,Power,1.75581,,Russia,8/1/2021,Power,1.84144,,Russia,1/8/2019,Power,1.97546
Russia,7/31/2020,Residential,0.134621,,Russia,8/1/2021,Residential,0.102672,,Russia,1/8/2019,Residential,0.202355
Brazil,8/1/2020,Domestic Aviation,0.00672347,,Brazil,8/2/2021,Domestic Aviation,0.0264228,,Brazil,2/8/2019,Domestic Aviation,0.0286431
Brazil,8/1/2020,Ground Transport,0.386141,,Brazil,8/2/2021,Ground Transport,0.481936,,Brazil,2/8/2019,Ground Transport,0.449291
Brazil,8/1/2020,Industry,0.421484,,Brazil,8/2/2021,Industry,0.404676,,Brazil,2/8/2019,Industry,0.402475
Brazil,8/1/2020,International Aviation,0.00378294,,Brazil,8/2/2021,International Aviation,0.00865729,,Brazil,2/8/2019,International Aviation,0.0173129
Brazil,8/1/2020,Power,0.149493,,Brazil,8/2/2021,Power,0.37578,,Brazil,2/8/2019,Power,0.288761
Brazil,8/1/2020,Residential,0.0984519,,Brazil,8/2/2021,Residential,0.0984519,,Brazil,2/8/2019,Residential,0.0984519
China,8/1/2020,Domestic Aviation,0.171716,,China,8/2/2021,Domestic Aviation,0.164663,,China,2/8/2019,Domestic Aviation,0.176947
China,8/1/2020,Ground Transport,2.36558,,China,8/2/2021,Ground Transport,2.45801,,China,2/8/2019,Ground Transport,2.57118
China,8/1/2020,Industry,12.4602,,China,8/2/2021,Industry,12.4249,,China,2/8/2019,Industry,11.5689
China,8/1/2020,International Aviation,0.0263701,,China,8/2/2021,International Aviation,0.0245249,,China,2/8/2019,International Aviation,0.0933877
China,8/1/2020,Power,14.3631,,China,8/2/2021,Power,15.4367,,China,2/8/2019,Power,13.2995
China,8/1/2020,Residential,1.32679,,China,8/2/2021,Residential,1.32478,,China,2/8/2019,Residential,1.33258
India,8/1/2020,Domestic Aviation,0.00667184,,India,8/2/2021,Domestic Aviation,0.0139509,,India,2/8/2019,Domestic Aviation,0.019559
India,8/1/2020,Ground Transport,0.732241,,India,8/2/2021,Ground Transport,0.82006,,India,2/8/2019,Ground Transport,0.821531
India,8/1/2020,Industry,2.056,,India,8/2/2021,Industry,1.64753,,India,2/8/2019,Industry,1.96773
India,8/1/2020,International Aviation,0.00870363,,India,8/2/2021,International Aviation,0.0118162,,India,2/8/2019,International Aviation,0.0329858
India,8/1/2020,Power,3.2433,,India,8/2/2021,Power,2.87297,,India,2/8/2019,Power,2.94342
India,8/1/2020,Residential,0.261415,,India,8/2/2021,Residential,0.259699,,India,2/8/2019,Residential,0.261072
Russia,8/1/2020,Domestic Aviation,0.0538228,,Russia,8/2/2021,Domestic Aviation,0.0640975,,Russia,2/8/2019,Domestic Aviation,0.0515204
Russia,8/1/2020,Ground Transport,0.524701,,Russia,8/2/2021,Ground Transport,0.647149,,Russia,2/8/2019,Ground Transport,0.672798
Russia,8/1/2020,Industry,0.778951,,Russia,8/2/2021,Industry,0.86026,,Russia,2/8/2019,Industry,0.797163
Russia,8/1/2020,International Aviation,0.010605,,Russia,8/2/2021,International Aviation,0.0224147,,Russia,2/8/2019,International Aviation,0.0424466
Russia,8/1/2020,Power,1.65659,,Russia,8/2/2021,Power,2.01047,,Russia,2/8/2019,Power,1.95627
Russia,8/1/2020,Residential,0.140356,,Russia,8/2/2021,Residential,0.102969,,Russia,2/8/2019,Residential,0.194444
Brazil,8/2/2020,Domestic Aviation,0.00710682,,Brazil,8/3/2021,Domestic Aviation,0.0259771,,Brazil,3/8/2019,Domestic Aviation,0.0271567
Brazil,8/2/2020,Ground Transport,0.185363,,Brazil,8/3/2021,Ground Transport,0.489075,,Brazil,3/8/2019,Ground Transport,0.472046
Brazil,8/2/2020,Industry,0.417775,,Brazil,8/3/2021,Industry,0.41057,,Brazil,3/8/2019,Industry,0.382904
Brazil,8/2/2020,International Aviation,0.00311335,,Brazil,8/3/2021,International Aviation,0.00876183,,Brazil,3/8/2019,International Aviation,0.0186998
Brazil,8/2/2020,Power,0.148177,,Brazil,8/3/2021,Power,0.381254,,Brazil,3/8/2019,Power,0.274719
Brazil,8/2/2020,Residential,0.0984519,,Brazil,8/3/2021,Residential,0.0984519,,Brazil,3/8/2019,Residential,0.0984519
China,8/2/2020,Domestic Aviation,0.17943,,China,8/3/2021,Domestic Aviation,0.145061,,China,3/8/2019,Domestic Aviation,0.182829
China,8/2/2020,Ground Transport,2.14418,,China,8/3/2021,Ground Transport,2.4679,,China,3/8/2019,Ground Transport,2.50217
China,8/2/2020,Industry,12.4019,,China,8/3/2021,Industry,12.7002,,China,3/8/2019,Industry,11.2411
China,8/2/2020,International Aviation,0.0236878,,China,8/3/2021,International Aviation,0.0262675,,China,3/8/2019,International Aviation,0.0919527
China,8/2/2020,Power,14.2959,,China,8/3/2021,Power,15.7787,,China,3/8/2019,Power,12.9227
China,8/2/2020,Residential,1.32411,,China,8/3/2021,Residential,1.33417,,China,3/8/2019,Residential,1.32661
India,8/2/2020,Domestic Aviation,0.00635252,,India,8/3/2021,Domestic Aviation,0.0128594,,India,3/8/2019,Domestic Aviation,0.0192693
India,8/2/2020,Ground Transport,0.693736,,India,8/3/2021,Ground Transport,0.81518,,India,3/8/2019,Ground Transport,0.82132
India,8/2/2020,Industry,1.98562,,India,8/3/2021,Industry,1.70632,,India,3/8/2019,Industry,1.9377
India,8/2/2020,International Aviation,0.00975366,,India,8/3/2021,International Aviation,0.0103137,,India,3/8/2019,International Aviation,0.033155
India,8/2/2020,Power,3.13227,,India,8/3/2021,Power,2.97548,,India,3/8/2019,Power,2.89851
India,8/2/2020,Residential,0.258554,,India,8/3/2021,Residential,0.259338,,India,3/8/2019,Residential,0.259838
Russia,8/2/2020,Domestic Aviation,0.0534462,,Russia,8/3/2021,Domestic Aviation,0.062959,,Russia,3/8/2019,Domestic Aviation,0.0502944
Russia,8/2/2020,Ground Transport,0.447341,,Russia,8/3/2021,Ground Transport,0.657657,,Russia,3/8/2019,Ground Transport,0.593206
Russia,8/2/2020,Industry,0.766584,,Russia,8/3/2021,Industry,0.855786,,Russia,3/8/2019,Industry,0.766431
Russia,8/2/2020,International Aviation,0.00989068,,Russia,8/3/2021,International Aviation,0.0221589,,Russia,3/8/2019,International Aviation,0.0435878
Russia,8/2/2020,Power,1.63029,,Russia,8/3/2021,Power,2.00002,,Russia,3/8/2019,Power,1.88085
Russia,8/2/2020,Residential,0.141844,,Russia,8/3/2021,Residential,0.10501,,Russia,3/8/2019,Residential,0.192628
Brazil,8/3/2020,Domestic Aviation,0.0129552,,Brazil,8/4/2021,Domestic Aviation,0.0259052,,Brazil,4/8/2019,Domestic Aviation,0.0233044
Brazil,8/3/2020,Ground Transport,0.441235,,Brazil,8/4/2021,Ground Transport,0.489726,,Brazil,4/8/2019,Ground Transport,0.385993
Brazil,8/3/2020,Industry,0.426097,,Brazil,8/4/2021,Industry,0.439496,,Brazil,4/8/2019,Industry,0.303984
Brazil,8/3/2020,International Aviation,0.00387911,,Brazil,8/4/2021,International Aviation,0.00655837,,Brazil,4/8/2019,International Aviation,0.0188555
Brazil,8/3/2020,Power,0.151129,,Brazil,8/4/2021,Power,0.408114,,Brazil,4/8/2019,Power,0.218097
Brazil,8/3/2020,Residential,0.0984519,,Brazil,8/4/2021,Residential,0.0984519,,Brazil,4/8/2019,Residential,0.0984519
China,8/3/2020,Domestic Aviation,0.172183,,China,8/4/2021,Domestic Aviation,0.13701,,China,4/8/2019,Domestic Aviation,0.183415
China,8/3/2020,Ground Transport,2.49723,,China,8/4/2021,Ground Transport,2.41772,,China,4/8/2019,Ground Transport,2.43884
China,8/3/2020,Industry,12.8176,,China,8/4/2021,Industry,13.0438,,China,4/8/2019,Industry,11.0403
China,8/3/2020,International Aviation,0.0204668,,China,8/4/2021,International Aviation,0.0268548,,China,4/8/2019,International Aviation,0.0915369
China,8/3/2020,Power,14.7751,,China,8/4/2021,Power,16.2056,,China,4/8/2019,Power,12.6918
China,8/3/2020,Residential,1.32519,,China,8/4/2021,Residential,1.328,,China,4/8/2019,Residential,1.32887
India,8/3/2020,Domestic Aviation,0.00615832,,India,8/4/2021,Domestic Aviation,0.0131982,,India,4/8/2019,Domestic Aviation,0.0191406
India,8/3/2020,Ground Transport,0.785993,,India,8/4/2021,Ground Transport,0.815027,,India,4/8/2019,Ground Transport,0.741975
India,8/3/2020,Industry,1.93475,,India,8/4/2021,Industry,1.76465,,India,4/8/2019,Industry,1.89441
India,8/3/2020,International Aviation,0.00723949,,India,8/4/2021,International Aviation,0.0130208,,India,4/8/2019,International Aviation,0.0328572
India,8/3/2020,Power,3.05203,,India,8/4/2021,Power,3.07719,,India,4/8/2019,Power,2.83375
India,8/3/2020,Residential,0.259525,,India,8/4/2021,Residential,0.259251,,India,4/8/2019,Residential,0.258511
Russia,8/3/2020,Domestic Aviation,0.053222,,Russia,8/4/2021,Domestic Aviation,0.0645972,,Russia,4/8/2019,Domestic Aviation,0.0483186
Russia,8/3/2020,Ground Transport,0.660944,,Russia,8/4/2021,Ground Transport,0.661723,,Russia,4/8/2019,Ground Transport,0.486295
Russia,8/3/2020,Industry,0.808544,,Russia,8/4/2021,Industry,0.833088,,Russia,4/8/2019,Industry,0.748201
Russia,8/3/2020,International Aviation,0.00961374,,Russia,8/4/2021,International Aviation,0.024698,,Russia,4/8/2019,International Aviation,0.0436412
Russia,8/3/2020,Power,1.71952,,Russia,8/4/2021,Power,1.94697,,Russia,4/8/2019,Power,1.83612
Russia,8/3/2020,Residential,0.128465,,Russia,8/4/2021,Residential,0.112528,,Russia,4/8/2019,Residential,0.207385
Brazil,8/4/2020,Domestic Aviation,0.0119964,,Brazil,8/5/2021,Domestic Aviation,0.0266289,,Brazil,5/8/2019,Domestic Aviation,0.0266288
Brazil,8/4/2020,Ground Transport,0.45398,,Brazil,8/5/2021,Ground Transport,0.491746,,Brazil,5/8/2019,Ground Transport,0.493101
Brazil,8/4/2020,Industry,0.409776,,Brazil,8/5/2021,Industry,0.403711,,Brazil,5/8/2019,Industry,0.319705
Brazil,8/4/2020,International Aviation,0.0043224,,Brazil,8/5/2021,International Aviation,0.00777112,,Brazil,5/8/2019,International Aviation,0.0181291
Brazil,8/4/2020,Power,0.14534,,Brazil,8/5/2021,Power,0.374884,,Brazil,5/8/2019,Power,0.229376
Brazil,8/4/2020,Residential,0.0984519,,Brazil,8/5/2021,Residential,0.0984519,,Brazil,5/8/2019,Residential,0.0984519
China,8/4/2020,Domestic Aviation,0.16476,,China,8/5/2021,Domestic Aviation,0.122565,,China,5/8/2019,Domestic Aviation,0.180248
China,8/4/2020,Ground Transport,2.47643,,China,8/5/2021,Ground Transport,2.4825,,China,5/8/2019,Ground Transport,2.52561
China,8/4/2020,Industry,13.2674,,China,8/5/2021,Industry,12.8306,,China,5/8/2019,Industry,11.1696
China,8/4/2020,International Aviation,0.0221963,,China,8/5/2021,International Aviation,0.0273906,,China,5/8/2019,International Aviation,0.0824151
China,8/4/2020,Power,15.2936,,China,8/5/2021,Power,15.9407,,China,5/8/2019,Power,12.8404
China,8/4/2020,Residential,1.32431,,China,8/5/2021,Residential,1.32665,,China,5/8/2019,Residential,1.33144
India,8/4/2020,Domestic Aviation,0.00609694,,India,8/5/2021,Domestic Aviation,0.0129372,,India,5/8/2019,Domestic Aviation,0.0192843
India,8/4/2020,Ground Transport,0.786187,,India,8/5/2021,Ground Transport,0.810084,,India,5/8/2019,Ground Transport,0.831372
India,8/4/2020,Industry,1.90427,,India,8/5/2021,Industry,1.8741,,India,5/8/2019,Industry,1.98138
India,8/4/2020,International Aviation,0.00819552,,India,8/5/2021,International Aviation,0.0131469,,India,5/8/2019,International Aviation,0.0302459
India,8/4/2020,Power,3.00395,,India,8/5/2021,Power,3.26805,,India,5/8/2019,Power,2.96385
India,8/4/2020,Residential,0.259185,,India,8/5/2021,Residential,0.260925,,India,5/8/2019,Residential,0.258195
Russia,8/4/2020,Domestic Aviation,0.05029,,Russia,8/5/2021,Domestic Aviation,0.0632949,,Russia,5/8/2019,Domestic Aviation,0.0501412
