country,date,sector,value20,,country,date,sector,value21,,country,date,sector,value19
India,6/19/2020,Power,2.97525,,India,6/20/2021,Power,2.80699,,India,20/06/2019,Power,3.53163
India,6/19/2020,Residential,0.277999,,India,6/20/2021,Residential,0.2862,,India,20/06/2019,Residential,0.294413
ROW,6/19/2020,Domestic Aviation,0.0802148,,ROW,6/20/2021,Domestic Aviation,0.125826,,ROW,20/06/2019,Domestic Aviation,0.20485
ROW,6/19/2020,Ground Transport,5.2818,,ROW,6/20/2021,Ground Transport,4.15841,,ROW,20/06/2019,Ground Transport,5.90058
ROW,6/19/2020,Industry,9.0148,,ROW,6/20/2021,Industry,9.80379,,ROW,20/06/2019,Industry,10.1938
ROW,6/19/2020,International Aviation,0.185836,,ROW,6/20/2021,International Aviation,0.393359,,ROW,20/06/2019,International Aviation,0.776887
ROW,6/19/2020,Power,10.5215,,ROW,6/20/2021,Power,10.2481,,ROW,20/06/2019,Power,11.5146
ROW,6/19/2020,Residential,1.54647,,ROW,6/20/2021,Residential,1.59402,,ROW,20/06/2019,Residential,1.58705
Russia,6/19/2020,Domestic Aviation,0.0320918,,Russia,6/20/2021,Domestic Aviation,0.0652734,,Russia,20/06/2019,Domestic Aviation,0.0484727
Russia,6/19/2020,Ground Transport,0.674395,,Russia,6/20/2021,Ground Transport,0.336726,,Russia,20/06/2019,Ground Transport,0.672895
Russia,6/19/2020,Industry,0.816273,,Russia,6/20/2021,Industry,0.80288,,Russia,20/06/2019,Industry,0.84641
Russia,6/19/2020,International Aviation,0.00727787,,Russia,6/20/2021,International Aviation,0.0197725,,Russia,20/06/2019,International Aviation,0.0430387
Russia,6/19/2020,Power,1.52276,,Russia,6/20/2021,Power,1.57754,,Russia,20/06/2019,Power,2.18825
Russia,6/19/2020,Residential,0.146752,,Russia,6/20/2021,Residential,0.129822,,Russia,20/06/2019,Residential,0.115001
United States,6/19/2020,Domestic Aviation,0.286042,,United States,6/20/2021,Domestic Aviation,0.4407,,United States,20/06/2019,Domestic Aviation,0.537597
United States,6/19/2020,Ground Transport,4.32269,,United States,6/20/2021,Ground Transport,4.53245,,United States,20/06/2019,Ground Transport,4.54001
United States,6/19/2020,Industry,2.51645,,United States,6/20/2021,Industry,2.54749,,United States,20/06/2019,Industry,2.643
United States,6/19/2020,International Aviation,0.0873846,,United States,6/20/2021,International Aviation,0.151615,,United States,20/06/2019,International Aviation,0.249356
United States,6/19/2020,Power,4.35147,,United States,6/20/2021,Power,4.63444,,United States,20/06/2019,Power,4.82568
United States,6/19/2020,Residential,0.699219,,United States,6/20/2021,Residential,0.69235,,United States,20/06/2019,Residential,0.72047
WORLD,6/19/2020,Domestic Aviation,0.566527,,WORLD,6/20/2021,Domestic Aviation,0.888404,,WORLD,20/06/2019,Domestic Aviation,1.07953
WORLD,6/19/2020,Ground Transport,16.9249,,WORLD,6/20/2021,Ground Transport,14.5516,,WORLD,20/06/2019,Ground Transport,18.103
WORLD,6/19/2020,Industry,29.7626,,WORLD,6/20/2021,Industry,30.537,,WORLD,20/06/2019,Industry,31.6267
WORLD,6/19/2020,International Aviation,0.453902,,WORLD,6/20/2021,International Aviation,0.930194,,WORLD,20/06/2019,International Aviation,1.86827
WORLD,6/19/2020,Power,35.6278,,WORLD,6/20/2021,Power,36.7592,,WORLD,20/06/2019,Power,38.555
WORLD,6/19/2020,Residential,5.084,,WORLD,6/20/2021,Residential,5.01368,,WORLD,20/06/2019,Residential,5.05706
Brazil,6/20/2020,Domestic Aviation,0.00417302,,Brazil,6/21/2021,Domestic Aviation,0.0225866,,Brazil,21/06/2019,Domestic Aviation,0.0175929
Brazil,6/20/2020,Ground Transport,0.359371,,Brazil,6/21/2021,Ground Transport,0.478812,,Brazil,21/06/2019,Ground Transport,0.449291
Brazil,6/20/2020,Industry,0.303225,,Brazil,6/21/2021,Industry,0.341444,,Brazil,21/06/2019,Industry,0.368373
Brazil,6/20/2020,International Aviation,0.00306695,,Brazil,6/21/2021,International Aviation,0.00737565,,Brazil,21/06/2019,International Aviation,0.0170757
Brazil,6/20/2020,Power,0.131949,,Brazil,6/21/2021,Power,0.336308,,Brazil,21/06/2019,Power,0.139024
Brazil,6/20/2020,Residential,0.101734,,Brazil,6/21/2021,Residential,0.101734,,Brazil,21/06/2019,Residential,0.101734
China,6/20/2020,Domestic Aviation,0.120521,,China,6/21/2021,Domestic Aviation,0.174073,,China,21/06/2019,Domestic Aviation,0.168633
China,6/20/2020,Ground Transport,2.09881,,China,6/21/2021,Ground Transport,2.54982,,China,21/06/2019,Ground Transport,2.57118
China,6/20/2020,Industry,12.5275,,China,6/21/2021,Industry,13.6042,,China,21/06/2019,Industry,12.8054
China,6/20/2020,International Aviation,0.0349912,,China,6/21/2021,International Aviation,0.0275644,,China,21/06/2019,International Aviation,0.0904988
China,6/20/2020,Power,12.2847,,China,6/21/2021,Power,14.7964,,China,21/06/2019,Power,12.586
China,6/20/2020,Residential,1.37322,,China,6/21/2021,Residential,1.37818,,China,21/06/2019,Residential,1.37522
EU27 & UK,6/20/2020,Domestic Aviation,0.0100588,,EU27 & UK,6/21/2021,Domestic Aviation,0.0375681,,EU27 & UK,21/06/2019,Domestic Aviation,0.0518717
EU27 & UK,6/20/2020,Ground Transport,2.21946,,EU27 & UK,6/21/2021,Ground Transport,2.59633,,EU27 & UK,21/06/2019,Ground Transport,2.53011
EU27 & UK,6/20/2020,Industry,1.32948,,EU27 & UK,6/21/2021,Industry,1.8508,,EU27 & UK,21/06/2019,Industry,2.06706
EU27 & UK,6/20/2020,International Aviation,0.0990438,,EU27 & UK,6/21/2021,International Aviation,0.255709,,EU27 & UK,21/06/2019,International Aviation,0.624138
EU27 & UK,6/20/2020,Power,1.61881,,EU27 & UK,6/21/2021,Power,2.18669,,EU27 & UK,21/06/2019,Power,2.53167
EU27 & UK,6/20/2020,Residential,0.759388,,EU27 & UK,6/21/2021,Residential,0.795894,,EU27 & UK,21/06/2019,Residential,0.782897
India,6/20/2020,Domestic Aviation,0.00641551,,India,6/21/2021,Domestic Aviation,0.00860108,,India,21/06/2019,Domestic Aviation,0.02002
India,6/20/2020,Ground Transport,0.678708,,India,6/21/2021,Ground Transport,0.75698,,India,21/06/2019,Ground Transport,0.821531
India,6/20/2020,Industry,1.69971,,India,6/21/2021,Industry,1.86627,,India,21/06/2019,Industry,2.08244
India,6/20/2020,International Aviation,0.0104903,,India,6/21/2021,International Aviation,0.00956701,,India,21/06/2019,International Aviation,0.0312502
India,6/20/2020,Power,2.93687,,India,6/21/2021,Power,3.14912,,India,21/06/2019,Power,3.63092
India,6/20/2020,Residential,0.27629,,India,6/21/2021,Residential,0.283058,,India,21/06/2019,Residential,0.28872
ROW,6/20/2020,Domestic Aviation,0.0612072,,ROW,6/21/2021,Domestic Aviation,0.133411,,ROW,21/06/2019,Domestic Aviation,0.20453
ROW,6/20/2020,Ground Transport,4.44984,,ROW,6/21/2021,Ground Transport,5.55691,,ROW,21/06/2019,Ground Transport,5.32142
ROW,6/20/2020,Industry,8.64323,,ROW,6/21/2021,Industry,9.92245,,ROW,21/06/2019,Industry,9.98924
ROW,6/20/2020,International Aviation,0.17969,,ROW,6/21/2021,International Aviation,0.342588,,ROW,21/06/2019,International Aviation,0.788979
ROW,6/20/2020,Power,10.0911,,ROW,6/21/2021,Power,10.5756,,ROW,21/06/2019,Power,11.4469
ROW,6/20/2020,Residential,1.52927,,ROW,6/21/2021,Residential,1.5706,,ROW,21/06/2019,Residential,1.5245
Russia,6/20/2020,Domestic Aviation,0.0310581,,Russia,6/21/2021,Domestic Aviation,0.066249,,Russia,21/06/2019,Domestic Aviation,0.0478137
Russia,6/20/2020,Ground Transport,0.530615,,Russia,6/21/2021,Ground Transport,0.659159,,Russia,21/06/2019,Ground Transport,0.672798
Russia,6/20/2020,Industry,0.774444,,Russia,6/21/2021,Industry,0.880643,,Russia,21/06/2019,Industry,0.863837
Russia,6/20/2020,International Aviation,0.00684246,,Russia,6/21/2021,International Aviation,0.0179647,,Russia,21/06/2019,International Aviation,0.0432299
Russia,6/20/2020,Power,1.44473,,Russia,6/21/2021,Power,1.73033,,Russia,21/06/2019,Power,2.23331
Russia,6/20/2020,Residential,0.150801,,Russia,6/21/2021,Residential,0.12589,,Russia,21/06/2019,Residential,0.116707
United States,6/20/2020,Domestic Aviation,0.25344,,United States,6/21/2021,Domestic Aviation,0.459144,,United States,21/06/2019,Domestic Aviation,0.550443
United States,6/20/2020,Ground Transport,3.9571,,United States,6/21/2021,Ground Transport,4.46199,,United States,21/06/2019,Ground Transport,4.80603
United States,6/20/2020,Industry,2.44142,,United States,6/21/2021,Industry,2.61817,,United States,21/06/2019,Industry,2.60016
United States,6/20/2020,International Aviation,0.0859458,,United States,6/21/2021,International Aviation,0.151843,,United States,21/06/2019,International Aviation,0.249496
United States,6/20/2020,Power,4.24402,,United States,6/21/2021,Power,4.95329,,United States,21/06/2019,Power,4.46358
United States,6/20/2020,Residential,0.686401,,United States,6/21/2021,Residential,0.726918,,United States,21/06/2019,Residential,0.735915
WORLD,6/20/2020,Domestic Aviation,0.49854,,WORLD,6/21/2021,Domestic Aviation,0.916952,,WORLD,21/06/2019,Domestic Aviation,1.08547
WORLD,6/20/2020,Ground Transport,14.77,,WORLD,6/21/2021,Ground Transport,17.5306,,WORLD,21/06/2019,Ground Transport,17.6755
WORLD,6/20/2020,Industry,28.1909,,WORLD,6/21/2021,Industry,31.8108,,WORLD,21/06/2019,Industry,31.6048
WORLD,6/20/2020,International Aviation,0.43608,,WORLD,6/21/2021,International Aviation,0.829932,,WORLD,21/06/2019,International Aviation,1.89908
WORLD,6/20/2020,Power,33.7003,,WORLD,6/21/2021,Power,38.8982,,WORLD,21/06/2019,Power,38.4327
WORLD,6/20/2020,Residential,5.00551,,WORLD,6/21/2021,Residential,5.10533,,WORLD,21/06/2019,Residential,5.04684
Brazil,6/21/2020,Domestic Aviation,0.00511895,,Brazil,6/22/2021,Domestic Aviation,0.021768,,Brazil,22/06/2019,Domestic Aviation,0.0167954
Brazil,6/21/2020,Ground Transport,0.156017,,Brazil,6/22/2021,Ground Transport,0.482776,,Brazil,22/06/2019,Ground Transport,0.472046
Brazil,6/21/2020,Industry,0.296867,,Brazil,6/22/2021,Industry,0.347483,,Brazil,22/06/2019,Industry,0.390867
Brazil,6/21/2020,International Aviation,0.00313398,,Brazil,6/22/2021,International Aviation,0.00796754,,Brazil,22/06/2019,International Aviation,0.0182033
Brazil,6/21/2020,Power,0.129182,,Brazil,6/22/2021,Power,0.342257,,Brazil,22/06/2019,Power,0.147513
Brazil,6/21/2020,Residential,0.101734,,Brazil,6/22/2021,Residential,0.101734,,Brazil,22/06/2019,Residential,0.101734
China,6/21/2020,Domestic Aviation,0.125886,,China,6/22/2021,Domestic Aviation,0.164754,,China,22/06/2019,Domestic Aviation,0.168387
China,6/21/2020,Ground Transport,1.94468,,China,6/22/2021,Ground Transport,2.55099,,China,22/06/2019,Ground Transport,2.50217
China,6/21/2020,Industry,12.682,,China,6/22/2021,Industry,13.47,,China,22/06/2019,Industry,12.6506
China,6/21/2020,International Aviation,0.0341078,,China,6/22/2021,International Aviation,0.0308234,,China,22/06/2019,International Aviation,0.0892028
China,6/21/2020,Power,12.4362,,China,6/22/2021,Power,14.6503,,China,22/06/2019,Power,12.4339
China,6/21/2020,Residential,1.38196,,China,6/22/2021,Residential,1.37443,,China,22/06/2019,Residential,1.37115
EU27 & UK,6/21/2020,Domestic Aviation,0.0140289,,EU27 & UK,6/22/2021,Domestic Aviation,0.0329037,,EU27 & UK,22/06/2019,Domestic Aviation,0.0421394
EU27 & UK,6/21/2020,Ground Transport,1.86458,,EU27 & UK,6/22/2021,Ground Transport,2.64946,,EU27 & UK,22/06/2019,Ground Transport,2.16335
EU27 & UK,6/21/2020,Industry,1.11802,,EU27 & UK,6/22/2021,Industry,2.10509,,EU27 & UK,22/06/2019,Industry,1.6121
EU27 & UK,6/21/2020,International Aviation,0.105812,,EU27 & UK,6/22/2021,International Aviation,0.23458,,EU27 & UK,22/06/2019,International Aviation,0.636701
EU27 & UK,6/21/2020,Power,1.36133,,EU27 & UK,6/22/2021,Power,2.48713,,EU27 & UK,22/06/2019,Power,1.97444
EU27 & UK,6/21/2020,Residential,0.703309,,EU27 & UK,6/22/2021,Residential,0.889504,,EU27 & UK,22/06/2019,Residential,0.709766
India,6/21/2020,Domestic Aviation,0.00629936,,India,6/22/2021,Domestic Aviation,0.00826657,,India,22/06/2019,Domestic Aviation,0.0196749
India,6/21/2020,Ground Transport,0.379651,,India,6/22/2021,Ground Transport,0.746633,,India,22/06/2019,Ground Transport,0.82132
India,6/21/2020,Industry,1.63254,,India,6/22/2021,Industry,2.02618,,India,22/06/2019,Industry,2.0621
India,6/21/2020,International Aviation,0.0108156,,India,6/22/2021,International Aviation,0.00891869,,India,22/06/2019,International Aviation,0.0310334
India,6/21/2020,Power,2.82081,,India,6/22/2021,Power,3.41895,,India,22/06/2019,Power,3.59546
India,6/21/2020,Residential,0.278231,,India,6/22/2021,Residential,0.279916,,India,22/06/2019,Residential,0.282787
ROW,6/21/2020,Domestic Aviation,0.0665871,,ROW,6/22/2021,Domestic Aviation,0.131271,,ROW,22/06/2019,Domestic Aviation,0.177076
ROW,6/21/2020,Ground Transport,3.44225,,ROW,6/22/2021,Ground Transport,5.74175,,ROW,22/06/2019,Ground Transport,5.52212
ROW,6/21/2020,Industry,8.43448,,ROW,6/22/2021,Industry,10.246,,ROW,22/06/2019,Industry,9.61729
ROW,6/21/2020,International Aviation,0.170414,,ROW,6/22/2021,International Aviation,0.350478,,ROW,22/06/2019,International Aviation,0.803206
ROW,6/21/2020,Power,9.83381,,ROW,6/22/2021,Power,10.941,,ROW,22/06/2019,Power,11.0891
ROW,6/21/2020,Residential,1.50804,,ROW,6/22/2021,Residential,1.54718,,ROW,22/06/2019,Residential,1.47968
Russia,6/21/2020,Domestic Aviation,0.0328164,,Russia,6/22/2021,Domestic Aviation,0.0644584,,Russia,22/06/2019,Domestic Aviation,0.047098
Russia,6/21/2020,Ground Transport,0.38456,,Russia,6/22/2021,Ground Transport,0.669067,,Russia,22/06/2019,Ground Transport,0.593206
Russia,6/21/2020,Industry,0.741948,,Russia,6/22/2021,Industry,0.912339,,Russia,22/06/2019,Industry,0.821233
Russia,6/21/2020,International Aviation,0.00733566,,Russia,6/22/2021,International Aviation,0.0196109,,Russia,22/06/2019,International Aviation,0.0434449
Russia,6/21/2020,Power,1.38411,,Russia,6/22/2021,Power,1.79261,,Russia,22/06/2019,Power,2.12316
Russia,6/21/2020,Residential,0.185656,,Russia,6/22/2021,Residential,0.121957,,Russia,22/06/2019,Residential,0.116844
United States,6/21/2020,Domestic Aviation,0.238033,,United States,6/22/2021,Domestic Aviation,0.481746,,United States,22/06/2019,Domestic Aviation,0.476003
United States,6/21/2020,Ground Transport,3.68471,,United States,6/22/2021,Ground Transport,4.32381,,United States,22/06/2019,Ground Transport,4.63713
United States,6/21/2020,Industry,2.34909,,United States,6/22/2021,Industry,2.6006,,United States,22/06/2019,Industry,2.48952
United States,6/21/2020,International Aviation,0.0861133,,United States,6/22/2021,International Aviation,0.146325,,United States,22/06/2019,International Aviation,0.251991
United States,6/21/2020,Power,4.05952,,United States,6/22/2021,Power,4.65251,,United States,22/06/2019,Power,4.14109
United States,6/21/2020,Residential,0.674848,,United States,6/22/2021,Residential,0.789533,,United States,22/06/2019,Residential,0.721859
WORLD,6/21/2020,Domestic Aviation,0.500875,,WORLD,6/22/2021,Domestic Aviation,0.919866,,WORLD,22/06/2019,Domestic Aviation,0.971541
WORLD,6/21/2020,Ground Transport,12.2874,,WORLD,6/22/2021,Ground Transport,17.6351,,WORLD,22/06/2019,Ground Transport,17.2007
WORLD,6/21/2020,Industry,27.7328,,WORLD,6/22/2021,Industry,32.5146,,WORLD,22/06/2019,Industry,30.3675
WORLD,6/21/2020,International Aviation,0.432272,,WORLD,6/22/2021,International Aviation,0.818752,,WORLD,22/06/2019,International Aviation,1.92821
WORLD,6/21/2020,Power,32.985,,WORLD,6/22/2021,Power,39.5843,,WORLD,22/06/2019,Power,36.7291
WORLD,6/21/2020,Residential,4.95771,,WORLD,6/22/2021,Residential,5.22503,,WORLD,22/06/2019,Residential,4.90685
Brazil,6/22/2020,Domestic Aviation,0.00729835,,Brazil,6/23/2021,Domestic Aviation,0.0213234,,Brazil,23/06/2019,Domestic Aviation,0.0210807
Brazil,6/22/2020,Ground Transport,0.420614,,Brazil,6/23/2021,Ground Transport,0.483617,,Brazil,23/06/2019,Ground Transport,0.385993
Brazil,6/22/2020,Industry,0.327425,,Brazil,6/23/2021,Industry,0.331146,,Brazil,23/06/2019,Industry,0.388137
Brazil,6/22/2020,International Aviation,0.00353815,,Brazil,6/23/2021,International Aviation,0.0069655,,Brazil,23/06/2019,International Aviation,0.0175281
Brazil,6/22/2020,Power,0.142479,,Brazil,6/23/2021,Power,0.326165,,Brazil,23/06/2019,Power,0.146483
Brazil,6/22/2020,Residential,0.101734,,Brazil,6/23/2021,Residential,0.101734,,Brazil,23/06/2019,Residential,0.101734
China,6/22/2020,Domestic Aviation,0.11946,,China,6/23/2021,Domestic Aviation,0.170564,,China,23/06/2019,Domestic Aviation,0.167613
China,6/22/2020,Ground Transport,2.44415,,China,6/23/2021,Ground Transport,2.54845,,China,23/06/2019,Ground Transport,2.43884
China,6/22/2020,Industry,12.4972,,China,6/23/2021,Industry,13.2015,,China,23/06/2019,Industry,12.3761
China,6/22/2020,International Aviation,0.0311153,,China,6/23/2021,International Aviation,0.0310292,,China,23/06/2019,International Aviation,0.0885553
China,6/22/2020,Power,12.255,,China,6/23/2021,Power,14.3583,,China,23/06/2019,Power,12.1641
China,6/22/2020,Residential,1.38574,,China,6/23/2021,Residential,1.37352,,China,23/06/2019,Residential,1.37385
EU27 & UK,6/22/2020,Domestic Aviation,0.0159311,,EU27 & UK,6/23/2021,Domestic Aviation,0.034742,,EU27 & UK,23/06/2019,Domestic Aviation,0.0474831
EU27 & UK,6/22/2020,Ground Transport,2.51578,,EU27 & UK,6/23/2021,Ground Transport,2.60951,,EU27 & UK,23/06/2019,Ground Transport,1.86742
EU27 & UK,6/22/2020,Industry,1.61226,,EU27 & UK,6/23/2021,Industry,2.28154,,EU27 & UK,23/06/2019,Industry,1.31416
EU27 & UK,6/22/2020,International Aviation,0.101766,,EU27 & UK,6/23/2021,International Aviation,0.247777,,EU27 & UK,23/06/2019,International Aviation,0.642586
EU27 & UK,6/22/2020,Power,1.96313,,EU27 & UK,6/23/2021,Power,2.69561,,EU27 & UK,23/06/2019,Power,1.60954
EU27 & UK,6/22/2020,Residential,0.675353,,EU27 & UK,6/23/2021,Residential,0.842695,,EU27 & UK,23/06/2019,Residential,0.645461
India,6/22/2020,Domestic Aviation,0.0066058,,India,6/23/2021,Domestic Aviation,0.00863158,,India,23/06/2019,Domestic Aviation,0.0196851
India,6/22/2020,Ground Transport,0.740124,,India,6/23/2021,Ground Transport,0.752789,,India,23/06/2019,Ground Transport,0.741975
India,6/22/2020,Industry,1.70791,,India,6/23/2021,Industry,2.08777,,India,23/06/2019,Industry,1.97516
India,6/22/2020,International Aviation,0.0102122,,India,6/23/2021,International Aviation,0.0110142,,India,23/06/2019,International Aviation,0.0309245
India,6/22/2020,Power,2.95103,,India,6/23/2021,Power,3.52288,,India,23/06/2019,Power,3.44387
India,6/22/2020,Residential,0.270248,,India,6/23/2021,Residential,0.277099,,India,23/06/2019,Residential,0.286971
ROW,6/22/2020,Domestic Aviation,0.0771082,,ROW,6/23/2021,Domestic Aviation,0.136833,,ROW,23/06/2019,Domestic Aviation,0.183515
ROW,6/22/2020,Ground Transport,5.11907,,ROW,6/23/2021,Ground Transport,5.77293,,ROW,23/06/2019,Ground Transport,4.69468
ROW,6/22/2020,Industry,9.12909,,ROW,6/23/2021,Industry,10.1576,,ROW,23/06/2019,Industry,9.69415
ROW,6/22/2020,International Aviation,0.159636,,ROW,6/23/2021,International Aviation,0.3721,,ROW,23/06/2019,International Aviation,0.801217
ROW,6/22/2020,Power,10.6058,,ROW,6/23/2021,Power,10.8881,,ROW,23/06/2019,Power,11.0043
ROW,6/22/2020,Residential,1.53525,,ROW,6/23/2021,Residential,1.50296,,ROW,23/06/2019,Residential,1.47407
Russia,6/22/2020,Domestic Aviation,0.0348544,,Russia,6/23/2021,Domestic Aviation,0.0669009,,Russia,23/06/2019,Domestic Aviation,0.0460496
Russia,6/22/2020,Ground Transport,0.66355,,Russia,6/23/2021,Ground Transport,0.667367,,Russia,23/06/2019,Ground Transport,0.486295
Russia,6/22/2020,Industry,0.800904,,Russia,6/23/2021,Industry,0.942079,,Russia,23/06/2019,Industry,0.792958
Russia,6/22/2020,International Aviation,0.00680107,,Russia,6/23/2021,International Aviation,0.0209356,,Russia,23/06/2019,International Aviation,0.0442402
Russia,6/22/2020,Power,1.49409,,Russia,6/23/2021,Power,1.85104,,Russia,23/06/2019,Power,2.05006
Russia,6/22/2020,Residential,0.170509,,Russia,6/23/2021,Residential,0.126146,,Russia,23/06/2019,Residential,0.119869
United States,6/22/2020,Domestic Aviation,0.246917,,United States,6/23/2021,Domestic Aviation,0.494071,,United States,23/06/2019,Domestic Aviation,0.460804
United States,6/22/2020,Ground Transport,4.08341,,United States,6/23/2021,Ground Transport,4.38912,,United States,23/06/2019,Ground Transport,4.37602
United States,6/22/2020,Industry,2.58483,,United States,6/23/2021,Industry,2.49615,,United States,23/06/2019,Industry,2.52452
United States,6/22/2020,International Aviation,0.0869466,,United States,6/23/2021,International Aviation,0.146058,,United States,23/06/2019,International Aviation,0.248874
United States,6/22/2020,Power,4.76515,,United States,6/23/2021,Power,4.29441,,United States,23/06/2019,Power,4.18909
United States,6/22/2020,Residential,0.677703,,United States,6/23/2021,Residential,0.773622,,United States,23/06/2019,Residential,0.702211
WORLD,6/22/2020,Domestic Aviation,0.519804,,WORLD,6/23/2021,Domestic Aviation,0.947836,,WORLD,23/06/2019,Domestic Aviation,0.970695
WORLD,6/22/2020,Ground Transport,16.4695,,WORLD,6/23/2021,Ground Transport,17.6919,,WORLD,23/06/2019,Ground Transport,15.4442
WORLD,6/22/2020,Industry,29.2664,,WORLD,6/23/2021,Industry,32.3001,,WORLD,23/06/2019,Industry,29.7182
WORLD,6/22/2020,International Aviation,0.411967,,WORLD,6/23/2021,International Aviation,0.858815,,WORLD,23/06/2019,International Aviation,1.92778
WORLD,6/22/2020,Power,35.3958,,WORLD,6/23/2021,Power,39.2287,,WORLD,23/06/2019,Power,35.7122
WORLD,6/22/2020,Residential,4.9421,,WORLD,6/23/2021,Residential,5.11975,,WORLD,23/06/2019,Residential,4.8277
Brazil,6/23/2020,Domestic Aviation,0.00666345,,Brazil,6/24/2021,Domestic Aviation,0.0214838,,Brazil,24/06/2019,Domestic Aviation,0.0273624
Brazil,6/23/2020,Ground Transport,0.43119,,Brazil,6/24/2021,Ground Transport,0.472325,,Brazil,24/06/2019,Ground Transport,0.493101
Brazil,6/23/2020,Industry,0.348795,,Brazil,6/24/2021,Industry,0.349759,,Brazil,24/06/2019,Industry,0.436682
Brazil,6/23/2020,International Aviation,0.00227218,,Brazil,6/24/2021,International Aviation,0.00694385,,Brazil,24/06/2019,International Aviation,0.0183393
Brazil,6/23/2020,Power,0.151778,,Brazil,6/24/2021,Power,0.344499,,Brazil,24/06/2019,Power,0.164804
Brazil,6/23/2020,Residential,0.101734,,Brazil,6/24/2021,Residential,0.101734,,Brazil,24/06/2019,Residential,0.101734
China,6/23/2020,Domestic Aviation,0.120673,,China,6/24/2021,Domestic Aviation,0.169376,,China,24/06/2019,Domestic Aviation,0.169013
China,6/23/2020,Ground Transport,2.48094,,China,6/24/2021,Ground Transport,2.56649,,China,24/06/2019,Ground Transport,2.52561
China,6/23/2020,Industry,12.6461,,China,6/24/2021,Industry,13.304,,China,24/06/2019,Industry,11.792
China,6/23/2020,International Aviation,0.0321126,,China,6/24/2021,International Aviation,0.0304734,,China,24/06/2019,International Aviation,0.083862
China,6/23/2020,Power,12.401,,China,6/24/2021,Power,14.4698,,China,24/06/2019,Power,11.59
China,6/23/2020,Residential,1.38294,,China,6/24/2021,Residential,1.38043,,China,24/06/2019,Residential,1.37206
EU27 & UK,6/23/2020,Domestic Aviation,0.0156589,,EU27 & UK,6/24/2021,Domestic Aviation,0.0378528,,EU27 & UK,24/06/2019,Domestic Aviation,0.0530493
EU27 & UK,6/23/2020,Ground Transport,2.5526,,EU27 & UK,6/24/2021,Ground Transport,2.55351,,EU27 & UK,24/06/2019,Ground Transport,2.35153
EU27 & UK,6/23/2020,Industry,1.84642,,EU27 & UK,6/24/2021,Industry,2.22759,,EU27 & UK,24/06/2019,Industry,1.95571
EU27 & UK,6/23/2020,International Aviation,0.0997088,,EU27 & UK,6/24/2021,International Aviation,0.261976,,EU27 & UK,24/06/2019,International Aviation,0.614298
EU27 & UK,6/23/2020,Power,2.24824,,EU27 & UK,6/24/2021,Power,2.63187,,EU27 & UK,24/06/2019,Power,2.39529
EU27 & UK,6/23/2020,Residential,0.622623,,EU27 & UK,6/24/2021,Residential,0.795729,,EU27 & UK,24/06/2019,Residential,0.618185
India,6/23/2020,Domestic Aviation,0.00599471,,India,6/24/2021,Domestic Aviation,0.00812197,,India,24/06/2019,Domestic Aviation,0.0197476
India,6/23/2020,Ground Transport,0.722165,,India,6/24/2021,Ground Transport,0.750251,,India,24/06/2019,Ground Transport,0.831372
India,6/23/2020,Industry,1.78327,,India,6/24/2021,Industry,2.02443,,India,24/06/2019,Industry,2.03884
India,6/23/2020,International Aviation,0.0106132,,India,6/24/2021,International Aviation,0.0116516,,India,24/06/2019,International Aviation,0.02898
India,6/23/2020,Power,3.08125,,India,6/24/2021,Power,3.41599,,India,24/06/2019,Power,3.5549
India,6/23/2020,Residential,0.269884,,India,6/24/2021,Residential,0.286817,,India,24/06/2019,Residential,0.293578
ROW,6/23/2020,Domestic Aviation,0.0763572,,ROW,6/24/2021,Domestic Aviation,0.138264,,ROW,24/06/2019,Domestic Aviation,0.201275
ROW,6/23/2020,Ground Transport,5.31362,,ROW,6/24/2021,Ground Transport,5.87083,,ROW,24/06/2019,Ground Transport,5.56067
ROW,6/23/2020,Industry,9.25307,,ROW,6/24/2021,Industry,10.041,,ROW,24/06/2019,Industry,10.1599
ROW,6/23/2020,International Aviation,0.163584,,ROW,6/24/2021,International Aviation,0.387668,,ROW,24/06/2019,International Aviation,0.76893
ROW,6/23/2020,Power,10.7547,,ROW,6/24/2021,Power,10.7643,,ROW,24/06/2019,Power,11.5562
ROW,6/23/2020,Residential,1.48398,,ROW,6/24/2021,Residential,1.46681,,ROW,24/06/2019,Residential,1.50957
Russia,6/23/2020,Domestic Aviation,0.0327936,,Russia,6/24/2021,Domestic Aviation,0.0636125,,Russia,24/06/2019,Domestic Aviation,0.0492073
Russia,6/23/2020,Ground Transport,0.677379,,Russia,6/24/2021,Ground Transport,0.666404,,Russia,24/06/2019,Ground Transport,0.665941
Russia,6/23/2020,Industry,0.791077,,Russia,6/24/2021,Industry,0.951712,,Russia,24/06/2019,Industry,0.871398
Russia,6/23/2020,International Aviation,0.00556151,,Russia,6/24/2021,International Aviation,0.0221428,,Russia,24/06/2019,International Aviation,0.0427024
Russia,6/23/2020,Power,1.47576,,Russia,6/24/2021,Power,1.86997,,Russia,24/06/2019,Power,2.25286
Russia,6/23/2020,Residential,0.141685,,Russia,6/24/2021,Residential,0.119556,,Russia,24/06/2019,Residential,0.124399
United States,6/23/2020,Domestic Aviation,0.270514,,United States,6/24/2021,Domestic Aviation,0.501846,,United States,24/06/2019,Domestic Aviation,0.49236
